PostId,CreationDate,Name,Score,Text
5844672,2012-04-25 15:58:23,Edit Body,,"> **Possible Duplicate:**  
> [Best method to delete an item from a dict](http://stackoverflow.com/questions/5713218/best-method-to-delete-an-item-from-a-dict)  

<!-- End of automatically inserted text -->

Is there a way to delete an element from a dictionary in Python?

I know I can just call `.pop` on the dictionary, but that returns the element that was removed. What I'm looking for is something returns the dictionary *minus* the element in question. 

At present I have a helper function that accepts the dictionary in question as parameter, and then returns a dictionary with the element removed, Is there a more elegant solution?"
5844672,2013-02-16 15:18:33,Edit Body,,"Is there a way to delete an element from a dictionary in Python?

I know I can just call `.pop` on the dictionary, but that returns the element that was removed. What I'm looking for is something returns the dictionary *minus* the element in question. 

At present I have a helper function that accepts the dictionary in question as parameter, and then returns a dictionary with the element removed, Is there a more elegant solution?"
5844672,2013-08-30 01:07:47,Answers,3,"<p>Here's another variation using list comprehension:</p>
<pre><code>original_d = {'a': None, 'b': 'Some'}
d = dict((k,v) for k, v in original_d.iteritems() if v)
# result should be {'b': 'Some'}
</code></pre>
<p>The approach is based on an answer from this post:
<a href=""https://stackoverflow.com/questions/12118695/efficient-way-to-remove-keys-with-empty-values-from-a-dict"">Efficient way to remove keys with empty strings from a dict</a></p>
<p>For Python 3 this is</p>
<pre><code>original_d = {'a': None, 'b': 'Some'}
d = dict((k,v) for k, v in original_d.items() if v)
print(d)
</code></pre>
"
5844672,2014-03-21 16:22:18,Answers,529,"<p><a href=""https://docs.python.org/library/stdtypes.html#dict.pop"" rel=""noreferrer""><code>pop</code></a> mutates the dictionary.</p>

<pre><code> &gt;&gt;&gt; lol = {""hello"": ""gdbye""}
 &gt;&gt;&gt; lol.pop(""hello"")
     'gdbye'
 &gt;&gt;&gt; lol
     {}
</code></pre>

<p>If you want to keep the original you could just copy it.</p>
"
5844672,2015-03-02 13:39:10,Answers,17,"<p>Simply call <code>del d['key']</code>.</p>
<p>However, in production, it is always a good practice to check if 'key' exists in d.</p>
<pre><code>if 'key' in d:
    del d['key']
</code></pre>
"
5844672,2016-01-25 15:12:53,Answers,7,"<p>Here a top level design approach:</p>

<pre><code>def eraseElement(d,k):
    if isinstance(d, dict):
        if k in d:
            d.pop(k)
            print(d)
        else:
            print(""Cannot find matching key"")
    else:
        print(""Not able to delete"")


exp = {'A':34, 'B':55, 'C':87}
eraseElement(exp, 'C')
</code></pre>

<p>I'm passing the dictionary and the key I want into my function, validates if it's a dictionary and if the key is okay, and if both exist, removes the value from the dictionary and prints out the left-overs.</p>

<p>Output: <code>{'B': 55, 'A': 34}</code></p>

<p>Hope that helps!</p>
"
5844672,2016-07-01 23:51:58,Comments,10,"The [dictionary `pop` method](https://docs.python.org/2/library/stdtypes.html#dict.pop) changes the dictionary _in-place_. Therefore it alters the _reference_ to the dictionary that was passed from the caller to the ""helper function"". So the ""helper function"" doesn't need to return anything, since the original reference to the dictionary in the caller will already be altered. Don't assign the return from `dict.pop()` to anything if you don't need it. EG: `do stuff with my_dict; my_dict.pop(my_key, None); do more stuff with my_dict # now doesn't have my_key`. Use `deepcopy(my_dict)` if needed."
5844672,2017-01-25 22:40:38,Edit Title,,Delete an item from a dictionary
5844672,2017-01-25 22:40:38,Edit Body,,"Is there a way to delete an item from a dictionary in Python?

I know I can just call `.pop` on the dictionary, but that returns the item that was removed. What I'm looking for is something returns the dictionary *minus* the element in question. 

At present I have a helper function that accepts the dictionary in question as parameter, and then returns a dictionary with the item removed, Is there a more elegant solution?"
5844672,2017-08-05 20:40:53,Answers,10,"<pre><code># mutate/remove with a default
ret_val = body.pop('key', 5)
# no mutation with a default
ret_val = body.get('key', 5)
</code></pre>
"
5844672,2017-09-21 19:52:33,Answers,119,"<p>There're a lot of nice answers, but I want to emphasize one thing.</p>

<p>You can use both <a href=""https://docs.python.org/3/library/stdtypes.html#dict.pop"" rel=""noreferrer""><code>dict.pop()</code></a> method and a more generic <a href=""https://docs.python.org/3/tutorial/datastructures.html#the-del-statement"" rel=""noreferrer""><code>del</code> statement</a> to remove items from a dictionary. They both mutate the original dictionary, so you need to make a copy (see details below).</p>

<p><strong>And both of them will raise a <a href=""https://docs.python.org/3/library/exceptions.html#KeyError"" rel=""noreferrer""><code>KeyError</code></a> if the key you're providing to them is not present in the dictionary:</strong></p>

<pre><code>key_to_remove = ""c""
d = {""a"": 1, ""b"": 2}
del d[key_to_remove]  # Raises `KeyError: 'c'`
</code></pre>

<p>and</p>

<pre><code>key_to_remove = ""c""
d = {""a"": 1, ""b"": 2}
d.pop(key_to_remove)  # Raises `KeyError: 'c'`
</code></pre>

<p>You have to take care of this:</p>

<p><strong>by capturing the exception:</strong></p>

<pre><code>key_to_remove = ""c""
d = {""a"": 1, ""b"": 2}
try:
    del d[key_to_remove]
except KeyError as ex:
    print(""No such key: '%s'"" % ex.message)
</code></pre>

<p>and</p>

<pre><code>key_to_remove = ""c""
d = {""a"": 1, ""b"": 2}
try:
    d.pop(key_to_remove)
except KeyError as ex:
    print(""No such key: '%s'"" % ex.message)
</code></pre>

<p><strong>by performing a check:</strong></p>

<pre><code>key_to_remove = ""c""
d = {""a"": 1, ""b"": 2}
if key_to_remove in d:
    del d[key_to_remove]
</code></pre>

<p>and</p>

<pre><code>key_to_remove = ""c""
d = {""a"": 1, ""b"": 2}
if key_to_remove in d:
    d.pop(key_to_remove)
</code></pre>

<p><strong>but with <code>pop()</code> there's also a much more concise way - provide the default return value:</strong></p>

<pre><code>key_to_remove = ""c""
d = {""a"": 1, ""b"": 2}
d.pop(key_to_remove, None)  # No `KeyError` here
</code></pre>

<p>Unless you use <code>pop()</code> to get the value of a key being removed you may provide anything, not necessary <code>None</code>.
Though it might be that using <code>del</code> with <code>in</code> check is <strong>slightly</strong> faster due to <code>pop()</code> being a function with its own complications causing overhead. Usually it's not the case, so <code>pop()</code> with default value is good enough.</p>

<hr>

<p>As for the main question, you'll have to make a copy of your dictionary, to save the original dictionary and have a new one without the key being removed.</p>

<p>Some other people here suggest making a full (deep) copy with <a href=""https://docs.python.org/3/library/copy.html?#copy.deepcopy"" rel=""noreferrer""><code>copy.deepcopy()</code></a>, which might be an overkill, a ""normal"" (shallow) copy, using <a href=""https://docs.python.org/3/library/copy.html?#copy.copy"" rel=""noreferrer""><code>copy.copy()</code></a> or <a href=""https://docs.python.org/3/library/stdtypes.html#dict.copy"" rel=""noreferrer""><code>dict.copy()</code></a>, might be enough. The dictionary keeps a reference to the object as a value for a key. So when you remove a key from a dictionary this reference is removed, not the object being referenced. The object itself may be removed later automatically by the garbage collector, if there're no other references for it in the memory. Making a deep copy requires more calculations compared to shallow copy, so it decreases code performance by making the copy, wasting memory and providing more work to the GC, sometimes shallow copy is enough.</p>

<p>However, if you have mutable objects as dictionary values and plan to modify them later in the returned dictionary without the key, you have to make a deep copy.</p>

<p><strong>With shallow copy:</strong></p>

<pre><code>def get_dict_wo_key(dictionary, key):
    """"""Returns a **shallow** copy of the dictionary without a key.""""""
    _dict = dictionary.copy()
    _dict.pop(key, None)
    return _dict


d = {""a"": [1, 2, 3], ""b"": 2, ""c"": 3}
key_to_remove = ""c""

new_d = get_dict_wo_key(d, key_to_remove)
print(d)  # {""a"": [1, 2, 3], ""b"": 2, ""c"": 3}
print(new_d)  # {""a"": [1, 2, 3], ""b"": 2}
new_d[""a""].append(100)
print(d)  # {""a"": [1, 2, 3, 100], ""b"": 2, ""c"": 3}
print(new_d)  # {""a"": [1, 2, 3, 100], ""b"": 2}
new_d[""b""] = 2222
print(d)  # {""a"": [1, 2, 3, 100], ""b"": 2, ""c"": 3}
print(new_d)  # {""a"": [1, 2, 3, 100], ""b"": 2222}
</code></pre>

<p><strong>With deep copy:</strong></p>

<pre><code>from copy import deepcopy


def get_dict_wo_key(dictionary, key):
    """"""Returns a **deep** copy of the dictionary without a key.""""""
    _dict = deepcopy(dictionary)
    _dict.pop(key, None)
    return _dict


d = {""a"": [1, 2, 3], ""b"": 2, ""c"": 3}
key_to_remove = ""c""

new_d = get_dict_wo_key(d, key_to_remove)
print(d)  # {""a"": [1, 2, 3], ""b"": 2, ""c"": 3}
print(new_d)  # {""a"": [1, 2, 3], ""b"": 2}
new_d[""a""].append(100)
print(d)  # {""a"": [1, 2, 3], ""b"": 2, ""c"": 3}
print(new_d)  # {""a"": [1, 2, 3, 100], ""b"": 2}
new_d[""b""] = 2222
print(d)  # {""a"": [1, 2, 3], ""b"": 2, ""c"": 3}
print(new_d)  # {""a"": [1, 2, 3, 100], ""b"": 2222}
</code></pre>
"
5844672,2017-09-21 20:54:42,Answers,6,"<p>Below code snippet will help you definitely, I have added comments in each line which will help you in understanding the code.</p>

<pre><code>def execute():
   dic = {'a':1,'b':2}
   dic2 = remove_key_from_dict(dic, 'b')  
   print(dict2)           # {'a': 1}
   print(dict)            # {'a':1,'b':2}

def remove_key_from_dict(dictionary_to_use, key_to_delete):
   copy_of_dict = dict(dictionary_to_use)     # creating clone/copy of the dictionary
   if key_to_delete in copy_of_dict :         # checking given key is present in the dictionary
       del copy_of_dict [key_to_delete]       # deleting the key from the dictionary 
   return copy_of_dict                        # returning the final dictionary
</code></pre>

<p>or you can also use dict.pop()</p>

<pre><code>d = {""a"": 1, ""b"": 2}

res = d.pop(""c"")  # No `KeyError` here
print (res)       # this line will not execute
</code></pre>

<p>or the better approach is</p>

<pre><code>res = d.pop(""c"", ""key not found"")
print (res)   # key not found
print (d)     # {""a"": 1, ""b"": 2}

res = d.pop(""b"", ""key not found"")
print (res)   # 2
print (d)     # {""a"": 1}
</code></pre>
"
